#,,"generated_by='OpenQuake engine 3.19.0', start_date='2024-05-21T13:16:28', checksum=4043280846"
site_id,event_id,gmv_PGA
1127,0,6.97906E-01
1128,0,7.00545E-01
1129,0,7.03140E-01
1130,0,7.05687E-01
1131,0,7.08185E-01
1132,0,7.10498E-01
1133,0,7.12480E-01
1134,0,7.14126E-01
1135,0,7.15436E-01
1136,0,7.16404E-01
1137,0,7.17025E-01
1138,0,7.17302E-01
1139,0,7.17230E-01
1140,0,7.16813E-01
1141,0,7.16052E-01
1142,0,7.14943E-01
1143,0,7.13497E-01
1144,0,7.11712E-01
1145,0,7.09596E-01
1146,0,7.07152E-01
1147,0,7.04387E-01
1148,0,7.01308E-01
1149,0,6.97920E-01
1150,0,6.94239E-01
1151,0,6.90263E-01
1152,0,6.86010E-01
1153,0,6.81486E-01
1154,0,6.76701E-01
1155,0,6.67636E-01
1156,0,6.72012E-01
1157,0,6.76120E-01
1158,0,6.79964E-01
1159,0,6.83527E-01
1160,0,6.86798E-01
1161,0,6.89777E-01
1162,0,6.92557E-01
1163,0,6.95298E-01
1164,0,6.97995E-01
1165,0,7.00643E-01
1166,0,7.03214E-01
1167,0,7.05495E-01
1168,0,7.07452E-01
1169,0,7.09077E-01
1170,0,7.10371E-01
1171,0,7.11326E-01
1172,0,7.11938E-01
1173,0,7.12212E-01
1174,0,7.12140E-01
1175,0,7.11729E-01
1176,0,7.10974E-01
1177,0,7.09882E-01
1178,0,7.08451E-01
1179,0,7.06691E-01
1180,0,7.04598E-01
1181,0,7.02185E-01
1182,0,6.99454E-01
1183,0,6.96414E-01
1184,0,6.93068E-01
1185,0,6.89431E-01
1186,0,6.85504E-01
1187,0,6.81302E-01
1188,0,6.76833E-01
1189,0,6.72103E-01
1190,0,6.62313E-01
1191,0,6.66627E-01
1192,0,6.70677E-01
1193,0,6.74466E-01
1194,0,6.77975E-01
1195,0,6.81201E-01
1196,0,6.84157E-01
1197,0,6.87031E-01
1198,0,6.89866E-01
1199,0,6.92657E-01
1200,0,6.95407E-01
1201,0,6.97972E-01
1202,0,7.00226E-01
1203,0,7.02154E-01
1204,0,7.03759E-01
1205,0,7.05032E-01
1206,0,7.05975E-01
1207,0,7.06579E-01
1208,0,7.06845E-01
1209,0,7.06777E-01
1210,0,7.06368E-01
1211,0,7.05626E-01
1212,0,7.04546E-01
1213,0,7.03136E-01
1214,0,7.01396E-01
1215,0,6.99335E-01
1216,0,6.96951E-01
1217,0,6.94255E-01
1218,0,6.91255E-01
1219,0,6.87952E-01
1220,0,6.84363E-01
1221,0,6.80487E-01
1222,0,6.76336E-01
1223,0,6.71926E-01
